name,position,team,fumbles,ints,pass_td,pass_yds,rec_tds,rec_yds,carries,rush_td,rush_yds,pts_std,pts_half,pts_ppr
Jamison Crowder,WR,NYJ,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,9.8,12.8,15.8
Mike Evans,WR,TAM,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,9.6,14.1,18.6
Auden Tate,WR,CIN,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,9.1,11.6,14.1
Michael Thomas,WR,NOR,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,8.9,12.9,16.9
Tyreek Hill,WR,KAN,0.0,0.0,0.0,0.0,2.0,80.0,0.0,0.0,0.0,20.0,22.5,25.0
Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,1.0,76.0,0.0,0.0,0.0,13.6,18.6,23.6
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,7.6,9.6,11.6
Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,7.2,9.7,12.2
Darren Fells,TE,HOU,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,6.9,9.9,12.9
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,6.9,9.9,12.9
Allen Lazard,WR,GNB,0.0,0.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,12.5,14.5,16.5
Tavon Austin,WR,DAL,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,6.4,8.9,11.4
Demaryius Thomas,WR,NYJ,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,6.2,8.2,10.2
Damiere Byrd,WR,ARI,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,6.0,7.0,8.0
Marvin Hall,WR,DET,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,5.8,6.3,6.8
Travis Kelce,TE,KAN,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,5.8,7.8,9.8
Jason Witten,TE,DAL,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5.7,8.2,10.7
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,5.5,10.0,14.5
Zach Ertz,TE,PHI,1.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,3.4000000000000004,5.4,7.4
Jakobi Meyers,WR,NWE,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,5.4,7.4,9.4
Dede Westbrook,WR,JAX,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,5.3,6.8,8.3
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,5.2,7.2,9.2
Darrel Williams,RB,KAN,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,5.2,5.7,6.2
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,5.1,6.6,8.1
Marcedes Lewis,TE,GNB,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,5.0,6.0,7.0
Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,4.8,6.8,8.8
Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,4.8,7.3,9.8
Calvin Ridley,WR,ATL,0.0,0.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,10.8,12.8,14.8
Cameron Brate,TE,TAM,0.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,10.7,11.7,12.7
Adam Humphries,WR,TEN,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,4.7,7.7,10.7
Ricky Seals-Jones,TE,CLE,0.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,10.7,12.2,13.7
Cedrick Wilson,WR,DAL,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,4.6,7.1,9.6
Mecole Hardman,WR,KAN,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,4.5,6.5,8.5
Dante Pettis,WR,SFO,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,4.5,6.0,7.5
Will Fuller,WR,HOU,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,4.4,6.9,9.4
DJ Chark,WR,JAX,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,4.3,5.8,7.3
Jason Moore,WR,LAC,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,4.3,5.3,6.3
Delanie Walker,TE,TEN,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,4.3,5.8,7.3
Nelson Agholor,WR,PHI,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,4.2,6.2,8.2
Geronimo Allison,WR,GNB,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,4.0,5.5,7.0
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.9,5.4,6.9
Keke Coutee,WR,HOU,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.9,5.9,7.9
Scott Miller,WR,TAM,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.9,5.4,6.9
Trent Sherfield,WR,ARI,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,3.8,4.3,4.8
Jared Cook,TE,NOR,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,9.7,11.2,12.7
Corey Davis,WR,TEN,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,3.6,5.1,6.6
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,3.6,5.1,6.6
David Moore,WR,SEA,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,3.6,5.1,6.6
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,3.6,5.1,6.6
O.J. Howard,TE,TAM,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.5,4.5,5.5
Gunner Olszewski,WR,NWE,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,3.4,4.4,5.4
Maxx Williams,TE,ARI,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,9.4,10.9,12.4
Keenan Allen,WR,LAC,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,3.3,4.3,5.3
Darius Slayton,WR,NYG,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.2,4.7,6.2
Ryan Izzo,TE,NWE,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,3.1,4.1,5.1
Preston Williams,WR,MIA,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,3.1,4.1,5.1
Rhett Ellison,TE,NYG,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3.0,4.5,6.0
Jaron Brown,WR,SEA,0.0,0.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,14.9,16.4,17.9
Mohamed Sanu,WR,ATL,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.9,4.4,5.9
Irv Smith,TE,MIN,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.9,3.9,4.9
Miles Boykin,WR,BAL,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.8,3.8,4.8
Ryan Griffin,TE,NYJ,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,8.8,10.3,11.8
DeVante Parker,WR,MIA,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,8.8,10.3,11.8
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.6,3.6,4.6
Anthony Firkser,TE,TEN,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.5,3.0,3.5
DaeSean Hamilton,WR,DEN,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.5,3.5,4.5
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.5,4.0,5.5
Byron Pringle,WR,KAN,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.4,3.4,4.4
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.4,3.4,4.4
A.J. Brown,WR,TEN,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,3.3,4.3
Seth Roberts,WR,BAL,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,3.3,4.3
Antonio Callaway,WR,CLE,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.2,3.2,4.2
Jaeden Graham,TE,ATL,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.1,2.6,3.1
T.J. Hockenson,TE,DET,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.1,4.1,6.1
Nick Bellore,RB,SEA,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,2.5,3.0
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,2.8,3.8
Chris Moore,RB,BAL,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,2.8,3.8
Willie Snead,RB,BAL,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,3.3,4.8
Jimmy Graham,TE,GNB,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,2.7,3.7
Dontrell Hilliard,RB,CLE,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,2.7,3.7
Marvin Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,2.7,3.7
Jake Kumerow,WR,GNB,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,2.7,3.7
Cooper Kupp,WR,LAR,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,3.7,5.7
Ty Montgomery,RB,NYJ,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,3.2,4.7
Seth Devalve,TE,JAX,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.6,2.1,2.6
Noah Fant,TE,DEN,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.6,2.6,3.6
Allen Hurns,WR,MIA,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.6,2.6,3.6
Olabisi Johnson,WR,MIN,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.6,2.1,2.6
Luke Willson,TE,SEA,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.6,2.6,3.6
Marquise Goodwin,WR,SFO,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.5,3.5
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.0,2.5
Laquon Treadwell,WR,MIN,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.0,2.5
Albert Wilson,WR,MIA,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,4.0,6.5
Diontae Johnson,WR,PIT,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,2.4,3.4
KeeSean Johnson,WR,ARI,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,2.4,3.4
Geremy Davis,WR,LAC,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,1.8,2.3
Tyler Eifert,TE,CIN,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,2.3,3.3
Kendrick Bourne,WR,SFO,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Donte Moncrief,WR,PIT,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Tyler Boyd,WR,CIN,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,2.5,4.0
Bobo Wilson,WR,TAM,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,-1.0,-0.5,0.0
Pharaoh Brown,TE,CLE,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.9,2.9
Charles Clay,TE,ARI,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.8,2.8
Kelvin Harmon,WR,WAS,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Josh Hill,TE,NOR,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Jesse James,TE,DET,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Andy Janovich,RB,DEN,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Trey Quinn,WR,WAS,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.8,2.8
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Levine Toilolo,TE,SFO,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Josh Gordon,WR,NWE,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Danny Amendola,WR,DET,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Russell Gage,WR,ATL,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.6,2.6
Patrick Ricard,RB,BAL,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Dalton Schultz,TE,DAL,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Jarius Wright,WR,CAR,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Fred Brown,WR,DEN,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Vyncint Smith,WR,NYJ,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Geoff Swaim,TE,JAX,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Nick Vannett,TE,PIT,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Amari Cooper,WR,DAL,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Nick O'Leary,TE,MIA,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Darrius Shepherd,WR,GNB,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.9,-1.4,-0.8999999999999999
Travis Benjamin,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Emmanuel Sanders,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Luke Stocker,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Drew Sample,TE,CIN,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.1,0.4,0.9
Ryan Switzer,WR,PIT,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.2,0.3,0.8
Kaleb McGary,ERROR CHECK ME,ATL,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-0.3,0.2,0.7
Ray-Ray McCloud,WR,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
Maurkice Pouncey,TE,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Kilgore,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor McGovern,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
